	SRR403882_first	SRR403883_first	SRR403886_first	SRR403887_first	SRR403888_first	SRR403889_first	SRR403892_first	SRR403893_first
ENSG00000259999.1	0	0	0	0	0	0	0	0
ENSG00000261783.1	2	0	4	1	4	1	2	2
ENSG00000252122.1	0	0	0	0	0	0	0	0
ENSG00000261717.5	0	0	0	0	0	0	0	0
ENSG00000274220.1	3	0	11	1	5	0	6	0
ENSG00000166822.12	335	9	260	14	337	25	265	48
ENSG00000261476.1	1	0	4	0	2	0	1	0
ENSG00000183196.8	14	0	16	2	9	6	11	3
ENSG00000203472.3	0	0	0	0	0	0	0	0
ENSG00000273971.1	1	0	1	0	0	0	0	0
ENSG00000262583.1	0	0	1	0	0	0	2	0
ENSG00000260092.1	0	0	0	0	0	0	0	0
ENSG00000135702.14	5	0	1	0	3	0	3	0
ENSG00000205084.10	65	0	65	7	76	8	88	34
ENSG00000259992.1	0	0	0	0	0	0	0	0
ENSG00000276408.1	1	0	4	0	1	2	4	0
ENSG00000034713.7	756	221	681	407	866	691	722	808
ENSG00000276523.1	5	0	0	0	0	0	1	0
ENSG00000065457.10	280	27	246	59	266	75	173	68
ENSG00000065427.14	1974	499	1648	497	2587	2058	2193	1482
ENSG00000166848.5	584	121	442	137	516	356	491	445
ENSG00000284484.1	0	0	0	0	0	0	0	0
ENSG00000282757.3	0	0	0	0	0	0	0	0
ENSG00000240199.3	0	0	0	0	0	0	0	0
ENSG00000261424.1	1	3	3	1	0	3	2	0
ENSG00000283755.1	0	0	0	0	0	0	0	0
ENSG00000261313.1	0	0	0	0	0	0	0	0
ENSG00000199299.1	0	0	0	0	0	2	0	0
ENSG00000260223.1	0	0	0	0	0	0	0	0
ENSG00000260983.1	0	0	0	0	0	0	0	0
ENSG00000244485.1	9	1	5	0	10	3	10	2
ENSG00000152910.18	0	0	0	0	0	0	0	0
ENSG00000252814.1	0	0	0	0	0	0	0	0
ENSG00000252022.1	0	0	0	0	0	0	0	0
ENSG00000261833.2	0	0	0	0	0	0	0	0
ENSG00000273659.1	0	0	0	0	0	0	0	0
ENSG00000250514.1	0	0	0	0	0	0	0	0
ENSG00000259995.1	0	0	0	0	0	0	0	0
ENSG00000266426.1	0	0	0	0	0	0	0	0
ENSG00000260797.1	0	1	1	0	0	0	0	0
ENSG00000279856.1	0	0	0	0	0	0	0	0
ENSG00000103111.14	416	32	381	59	358	87	323	135
ENSG00000205078.5	1	0	0	0	0	0	0	0
ENSG00000261063.1	0	0	0	0	0	0	0	0
ENSG00000226348.1	0	0	0	0	0	0	0	0
ENSG00000260922.1	0	0	0	0	0	0	0	0
ENSG00000140873.15	0	0	0	0	0	0	0	0
ENSG00000260701.1	0	0	0	0	0	0	0	0
ENSG00000261154.1	0	0	0	0	0	0	0	0
ENSG00000278862.1	0	0	1	0	0	0	1	0
ENSG00000140876.11	3	2	4	1	3	0	0	0
ENSG00000261707.1	0	0	0	0	1	0	0	0
ENSG00000171724.2	0	0	0	0	0	0	0	0
ENSG00000278926.1	0	0	0	0	0	0	0	0
ENSG00000261330.1	7	2	4	1	6	6	7	3
ENSG00000261540.1	0	0	0	0	0	0	0	0
ENSG00000166509.10	0	0	0	0	0	0	0	0
ENSG00000260731.1	1	0	0	0	1	1	1	0
ENSG00000261776.1	2	0	0	0	2	0	0	2
ENSG00000186153.16	50	25	59	19	47	62	38	72
ENSG00000276007.1	26	0	20	2	37	0	20	0
ENSG00000279991.1	0	0	0	0	0	0	0	0
ENSG00000260969.1	0	0	0	0	0	0	0	0
ENSG00000260014.1	1	1	1	0	0	8	3	1
ENSG00000260733.1	0	0	0	0	0	0	0	0
ENSG00000279887.1	0	0	0	0	1	0	0	0
ENSG00000261837.1	0	0	0	0	0	0	0	0
ENSG00000279129.1	0	0	0	0	0	0	0	0
ENSG00000243101.1	4	2	11	0	8	8	5	0
ENSG00000280115.1	0	0	0	0	0	0	0	0
ENSG00000280190.1	0	0	0	0	0	0	0	0
ENSG00000260816.2	0	0	0	0	0	0	0	0
ENSG00000279732.1	0	0	0	0	0	0	0	0
ENSG00000261537.1	0	0	0	0	0	0	0	0
ENSG00000280274.1	0	0	0	0	0	0	0	0
ENSG00000260694.1	0	0	0	0	0	0	0	0
ENSG00000260479.1	0	0	0	0	0	0	0	0
ENSG00000260511.1	0	0	0	0	0	0	1	0
ENSG00000277954.1	0	0	0	0	0	0	0	0
ENSG00000261722.1	0	0	0	0	0	0	0	0
ENSG00000222244.1	0	0	0	0	0	0	0	0
ENSG00000261472.1	0	0	0	0	0	0	0	0
ENSG00000178573.6	0	0	0	0	0	0	0	0
ENSG00000277214.1	0	0	0	0	0	0	0	0
ENSG00000278058.1	0	0	0	0	0	0	0	0
ENSG00000275040.1	0	0	0	0	0	0	0	0
ENSG00000279378.1	0	0	0	0	0	0	0	0
ENSG00000260876.5	0	0	0	0	0	0	0	0
ENSG00000261390.5	0	0	0	0	0	0	0	0
ENSG00000261082.1	0	0	0	0	0	0	0	0
ENSG00000260237.1	0	0	0	0	0	0	0	0
ENSG00000260706.5	0	0	0	0	0	0	0	0
ENSG00000259867.5	0	0	1	1	0	0	0	0
ENSG00000261376.1	0	0	0	0	0	0	0	0
ENSG00000168589.14	0	0	0	0	0	0	0	0
ENSG00000260183.1	0	0	0	0	0	0	0	0
ENSG00000260737.5	0	0	0	0	1	0	0	0
ENSG00000166446.14	89	17	115	23	253	51	270	86
ENSG00000260064.1	0	0	1	0	0	0	0	0
ENSG00000260594.1	0	0	0	0	0	0	0	0
ENSG00000260896.5	3	0	0	1	1	0	0	0
ENSG00000103121.8	551	77	379	138	759	396	474	584
ENSG00000278985.1	1	0	1	0	0	0	7	0
ENSG00000166451.13	703	152	626	215	983	666	869	936
ENSG00000260213.5	0	0	0	0	0	0	0	0
ENSG00000284512.1	0	0	1	0	0	0	0	0
ENSG00000261061.1	98	0	67	1	137	0	141	0
ENSG00000166454.9	955	23	840	72	1033	94	854	89
ENSG00000166455.13	4	0	3	0	1	0	1	0
ENSG00000260643.2	8	0	4	2	6	4	8	0
ENSG00000261141.1	0	0	0	0	0	0	0	0
ENSG00000261838.5	2	0	0	1	3	3	1	7
ENSG00000245059.2	2	0	1	0	0	0	0	0
ENSG00000140905.10	26	2	13	0	23	0	15	0
ENSG00000166473.17	9	0	9	0	9	0	11	0
ENSG00000252608.1	0	0	0	0	0	0	0	0
ENSG00000135697.9	1	0	1	1	0	3	0	0
ENSG00000280182.1	1	0	1	1	2	0	0	0
ENSG00000260495.1	6	0	13	0	15	0	8	0
ENSG00000261609.5	221	18	174	24	250	61	166	53
ENSG00000284473.1	0	0	0	0	0	0	0	0
ENSG00000272923.1	0	0	0	0	0	0	0	0
ENSG00000153815.16	1357	149	1180	271	1283	663	1075	683
ENSG00000279021.1	0	0	0	0	0	0	0	0
ENSG00000260229.1	3	2	3	5	1	7	6	16
ENSG00000279476.1	5	1	10	15	3	54	7	56
ENSG00000277255.1	0	0	0	0	0	0	0	0
ENSG00000275109.1	0	0	0	0	0	0	0	0
ENSG00000279681.1	0	0	0	0	0	0	0	0
ENSG00000279294.1	4	0	2	0	2	0	3	0
ENSG00000279841.1	0	0	3	0	1	0	6	0
ENSG00000261218.5	0	0	0	0	0	0	0	0
ENSG00000197943.9	12	4	16	3	14	10	16	24
ENSG00000260682.3	0	0	0	0	0	0	0	0
ENSG00000276519.1	0	0	0	0	0	0	0	0
ENSG00000184860.9	1	0	1	0	0	0	0	0
ENSG00000086696.10	183	45	289	86	295	306	552	499
ENSG00000261235.1	0	0	0	0	0	0	0	0
ENSG00000260161.1	1	1	0	0	0	0	0	0
ENSG00000135698.9	570	132	360	143	598	387	383	521
ENSG00000261029.1	0	0	0	0	0	0	0	0
ENSG00000251888.1	0	0	0	0	0	0	0	0
ENSG00000259873.1	5	0	6	0	21	2	15	9
ENSG00000261285.5	0	0	0	0	0	0	0	0
ENSG00000261176.1	0	0	0	0	0	0	0	0
ENSG00000140945.16	0	0	0	0	0	0	0	0
ENSG00000277387.1	0	0	0	0	0	0	0	0
ENSG00000280044.1	0	0	0	0	0	0	0	0
ENSG00000260862.1	0	0	0	0	0	0	0	0
ENSG00000263360.2	0	0	0	0	0	0	0	0
ENSG00000260832.1	0	0	0	0	0	0	0	0
ENSG00000261410.1	0	0	0	0	0	0	0	0
ENSG00000263785.1	0	0	0	0	0	0	0	0
ENSG00000261103.1	0	0	0	0	0	0	0	0
ENSG00000260788.5	0	0	0	0	0	0	0	0
ENSG00000259914.1	0	0	0	0	0	0	0	0
ENSG00000260228.5	0	0	0	0	0	0	0	0
ENSG00000230989.6	1949	368	1704	553	2209	1110	1645	1224
ENSG00000103150.5	83	3	65	10	62	20	97	7
ENSG00000260300.5	5	0	6	0	0	0	2	0
ENSG00000260932.1	0	0	0	0	0	0	0	0
ENSG00000140961.12	112	15	92	22	88	71	134	101
ENSG00000103154.9	1	0	5	1	14	0	6	0
ENSG00000166558.10	0	0	0	0	0	0	1	0
ENSG00000199350.1	0	0	0	0	0	0	0	0
ENSG00000140943.16	1805	85	1972	302	1871	445	2000	612
ENSG00000274677.1	2	0	1	0	2	0	2	0
ENSG00000260018.1	9	0	13	1	3	3	7	16
ENSG00000260410.2	0	0	0	0	0	0	0	0
ENSG00000103160.11	491	62	436	93	509	220	495	387
ENSG00000154099.17	3	0	4	0	2	0	2	0
ENSG00000103168.16	347	15	224	22	324	55	348	63
ENSG00000140955.10	0	0	0	0	1	0	0	0
ENSG00000250685.7	0	0	0	0	0	0	0	0
ENSG00000168418.7	0	0	0	0	0	0	0	0
ENSG00000260858.1	0	0	0	0	0	0	0	0
ENSG00000201361.1	0	1	0	0	0	0	0	0
ENSG00000103175.10	0	0	0	3	0	0	0	0
ENSG00000260530.1	0	0	0	0	0	0	0	0
ENSG00000260504.1	0	0	0	0	0	0	0	0
ENSG00000064270.12	0	0	0	0	1	3	0	0
ENSG00000261286.1	16	0	17	1	11	0	11	0
ENSG00000140950.15	314	50	195	59	269	140	195	118
ENSG00000261243.1	0	0	0	0	0	0	0	0
ENSG00000103187.7	5449	544	4698	803	5456	1725	5454	1565
ENSG00000261471.1	0	0	0	0	0	0	0	0
ENSG00000135686.12	487	10	411	31	421	34	320	41
ENSG00000103194.15	618	109	479	119	701	480	438	380
ENSG00000103196.11	16	3	15	2	20	7	22	25
ENSG00000260859.1	2	0	0	0	0	0	0	0
ENSG00000279622.1	1	0	0	0	0	0	0	0
ENSG00000260340.1	0	0	0	0	0	0	0	0
ENSG00000153786.12	916	29	926	88	884	145	1125	231
ENSG00000135709.12	144	13	123	15	125	25	132	56
ENSG00000153789.12	1	0	1	0	0	0	0	0
ENSG00000278214.1	0	0	0	0	0	0	0	0
ENSG00000275088.1	0	0	0	0	0	0	0	0
ENSG00000131149.18	459	33	318	48	616	125	604	136
ENSG00000270313.1	0	0	1	0	0	0	0	2
ENSG00000179219.5	2	0	1	0	1	0	0	0
ENSG00000266307.1	0	0	0	0	0	0	0	0
ENSG00000278716.1	0	0	0	0	0	0	0	0
ENSG00000270124.1	0	0	0	0	0	0	0	0
ENSG00000260417.1	1	0	0	0	0	0	2	0
ENSG00000263968.2	20	0	16	0	8	1	11	0
ENSG00000131153.8	424	54	300	80	429	254	275	147
ENSG00000154102.10	216	14	172	29	183	53	173	73
ENSG00000275393.1	5	0	7	0	5	0	1	0
ENSG00000283416.1	0	0	1	0	1	0	0	0
ENSG00000269898.1	0	0	0	0	0	0	0	0
ENSG00000131148.8	627	81	436	112	808	254	589	226
ENSG00000252311.1	5	0	1	0	3	0	2	0
ENSG00000270184.1	0	0	0	0	0	0	0	0
ENSG00000270159.1	0	0	0	0	0	0	0	0
ENSG00000131143.8	2425	646	1933	731	2787	2900	3074	2624
ENSG00000270698.1	0	0	0	0	0	0	0	0
ENSG00000214259.3	7	0	2	1	4	6	6	6
ENSG00000279907.1	0	0	0	0	0	0	0	0
ENSG00000140968.10	0	0	0	0	0	0	0	0
ENSG00000274134.1	0	0	0	0	0	0	0	0
ENSG00000268804.1	0	0	0	0	0	0	0	0
ENSG00000269667.1	0	0	0	0	0	0	0	0
ENSG00000279604.1	0	0	0	0	0	0	0	0
ENSG00000261177.1	0	0	0	0	0	0	0	0
ENSG00000268078.1	0	0	0	0	0	0	0	0
ENSG00000268505.1	0	0	0	0	0	0	0	0
ENSG00000269186.1	0	0	0	0	0	0	0	0
ENSG00000270058.1	0	0	0	0	0	0	0	0
ENSG00000268754.1	0	0	0	0	0	0	0	0
ENSG00000199949.2	0	0	3	1	7	0	4	0
ENSG00000268532.1	0	0	0	0	0	0	0	0
ENSG00000168367.9	0	0	0	0	0	0	0	0
ENSG00000269826.1	1	0	0	0	0	0	0	0
ENSG00000268473.1	7	0	6	2	4	0	4	7
ENSG00000268388.5	0	0	0	0	0	0	0	0
ENSG00000103241.6	0	0	0	0	0	0	0	0
ENSG00000270020.1	1	0	1	0	0	0	0	0
ENSG00000243697.1	2	3	4	3	6	16	7	0
ENSG00000103248.18	238	22	214	44	190	79	193	69
ENSG00000280278.1	2	0	7	1	3	0	11	6
ENSG00000260944.1	0	0	0	0	0	0	0	0
ENSG00000176692.5	2	0	0	0	1	0	0	0
ENSG00000176678.5	513	11	914	60	439	36	765	74
ENSG00000279142.1	0	0	0	0	0	0	0	0
ENSG00000260387.1	0	0	0	0	0	0	0	0
ENSG00000261161.1	0	0	0	0	0	0	2	0
ENSG00000274478.1	0	0	0	0	0	0	0	0
ENSG00000260026.1	0	0	0	0	0	0	0	0
ENSG00000261175.5	0	0	0	0	0	0	0	0
ENSG00000260795.1	0	0	0	0	0	0	0	0
ENSG00000232190.2	0	0	0	0	0	0	0	0
ENSG00000261363.2	0	0	0	0	0	0	0	0
ENSG00000260456.6	11	2	14	3	7	1	7	7
ENSG00000261095.1	0	0	0	0	0	0	0	0
ENSG00000261651.1	0	0	0	0	0	0	0	0
ENSG00000261697.5	1	0	2	0	0	0	1	0
ENSG00000243705.1	2	0	1	0	5	1	3	0
ENSG00000280419.1	0	0	0	0	0	0	0	0
ENSG00000131152.4	0	0	0	0	0	0	0	0
ENSG00000270006.2	8	0	11	0	6	0	8	0
ENSG00000270082.1	0	0	0	0	0	0	0	0
ENSG00000103264.17	267	12	260	21	306	58	348	60
ENSG00000269901.1	0	0	1	0	0	0	0	0
ENSG00000140941.12	984	32	925	75	1015	133	1075	224
ENSG00000261592.1	0	0	0	0	0	0	0	0
ENSG00000140948.11	587	16	574	59	537	37	654	85
ENSG00000276393.1	1	0	0	2	0	0	0	0
ENSG00000276337.1	0	0	0	0	0	0	0	0
ENSG00000260750.5	1	1	3	0	0	0	0	0
ENSG00000269935.1	0	0	0	0	0	0	0	0
ENSG00000154118.12	1	0	4	0	0	0	2	0
ENSG00000277504.1	0	0	0	0	0	0	0	0
ENSG00000226180.3	3	0	5	0	4	0	1	0
ENSG00000104731.13	366	42	267	51	289	107	245	93
ENSG00000260671.2	0	0	0	0	0	0	1	0
ENSG00000260498.5	0	0	1	0	0	0	1	0
ENSG00000260177.1	1	0	0	0	2	0	0	0
ENSG00000103257.8	1784	81	1395	127	1656	350	1248	254
ENSG00000278598.1	0	0	0	0	0	0	0	0
ENSG00000260466.1	0	0	0	0	0	0	0	0
ENSG00000174990.4	3	0	1	1	0	0	1	0
ENSG00000260603.1	0	0	0	0	0	0	0	0
ENSG00000270385.1	12	9	18	3	19	24	19	5
ENSG00000260443.1	0	2	0	0	0	0	0	0
ENSG00000172530.20	156	15	150	38	187	107	179	156
ENSG00000261193.1	0	0	0	0	0	0	0	0
ENSG00000260166.1	1	0	0	0	0	0	0	0
ENSG00000205037.2	0	0	1	0	0	0	0	0
ENSG00000260162.2	0	0	0	0	0	0	0	0
ENSG00000261327.4	1	0	0	0	0	0	0	0
ENSG00000261816.1	0	0	0	0	0	0	0	0
ENSG00000260420.2	0	0	0	0	0	0	0	0
ENSG00000261273.1	0	0	0	1	0	0	0	0
ENSG00000225614.2	501	7	332	19	245	21	258	12
ENSG00000179588.8	105	11	94	38	45	21	78	26
ENSG00000263456.1	0	0	0	0	0	0	0	0
ENSG00000261744.1	2	0	1	0	1	0	2	0
ENSG00000158545.15	672	127	473	164	521	382	407	283
ENSG00000124391.4	0	0	0	0	0	0	0	0
ENSG00000051523.10	0	0	1	0	0	0	0	0
ENSG00000167508.11	205	23	209	42	193	102	316	79
ENSG00000260630.6	20	2	22	8	29	6	39	19
ENSG00000185669.5	0	0	0	0	0	0	2	0
ENSG00000158717.10	237	4	171	26	203	20	249	13
ENSG00000259813.1	0	0	0	0	0	0	0	0
ENSG00000174177.12	239	22	209	54	223	121	234	157
ENSG00000278341.1	1	0	2	0	0	0	0	0
ENSG00000103335.21	1400	66	1255	117	1152	241	1447	221
ENSG00000284585.1	0	0	0	0	0	0	0	0
ENSG00000260121.1	2	0	2	0	0	0	0	0
ENSG00000224888.4	0	0	0	0	0	0	0	0
ENSG00000260617.1	0	0	0	0	0	0	0	0
ENSG00000182376.2	0	0	0	0	1	0	0	0
ENSG00000167513.8	313	35	331	43	174	85	357	66
ENSG00000198931.10	1334	206	1268	312	1548	716	1693	664
ENSG00000141012.12	266	27	207	45	185	80	231	73
ENSG00000167515.10	490	91	437	122	500	331	583	348
ENSG00000205022.9	0	0	0	0	0	0	0	0
ENSG00000129993.14	0	0	0	0	0	0	0	3
ENSG00000259881.1	1	0	1	0	1	0	4	0
ENSG00000261226.1	0	0	0	0	0	0	0	0
ENSG00000205018.2	0	0	0	0	0	0	0	0
ENSG00000259989.1	0	0	0	0	0	0	0	0
ENSG00000256982.1	26	0	17	0	8	0	11	0
ENSG00000176715.15	303	33	202	50	298	142	336	162
ENSG00000261546.1	0	0	0	0	0	0	0	0
ENSG00000180422.3	2	0	0	0	0	0	0	0
ENSG00000205015.1	0	0	1	0	0	0	0	0
ENSG00000129910.7	11	2	8	5	7	4	29	5
ENSG00000259803.6	12	2	20	1	10	6	34	14
ENSG00000259877.2	45	1	69	11	51	0	55	6
ENSG00000170100.13	264	9	152	24	332	99	240	81
ENSG00000260659.1	0	0	0	0	0	0	0	0
ENSG00000167522.14	1595	128	1347	174	1093	379	1180	497
ENSG00000268218.1	22	0	22	0	11	0	12	0
ENSG00000260279.2	2	0	3	0	5	0	5	0
ENSG00000261253.2	49	0	52	9	14	6	37	6
ENSG00000261574.1	2	0	1	0	0	0	2	0
ENSG00000261692.1	0	0	1	1	0	0	0	0
ENSG00000252887.1	0	0	0	0	0	0	0	0
ENSG00000270832.1	0	0	1	0	0	0	1	0
ENSG00000197912.14	794	62	605	116	693	164	667	252
ENSG00000261118.1	5	1	1	0	2	0	2	0
ENSG00000274627.1	38	0	64	1	28	0	29	0
ENSG00000167526.13	2294	221	2146	155	2460	735	3030	283
ENSG00000200084.1	0	0	0	0	0	0	0	0
ENSG00000178773.14	146	10	97	14	106	12	120	27
ENSG00000015413.9	0	0	0	0	0	0	0	0
ENSG00000131165.14	822	114	649	149	667	390	763	302
ENSG00000167523.13	164	25	81	31	94	77	103	23
ENSG00000185324.21	374	13	280	31	293	64	349	100
ENSG00000260259.1	6	0	0	0	1	0	2	0
ENSG00000275734.1	0	0	1	0	0	0	0	0
ENSG00000158792.15	54	2	36	14	60	20	79	15
ENSG00000075399.13	42	1	35	6	17	11	66	1
ENSG00000261373.1	295	30	219	78	228	122	205	112
ENSG00000158805.11	384	12	293	24	375	31	445	73
ENSG00000187741.14	418	61	321	81	442	249	424	238
ENSG00000204991.10	145	5	100	6	116	17	109	23
ENSG00000141002.19	434	39	322	65	359	174	494	140
ENSG00000267048.1	0	0	0	0	0	0	1	0
ENSG00000258839.3	36	2	28	4	27	14	48	3
ENSG00000198211.8	0	0	0	0	0	0	0	0
ENSG00000259006.1	4	0	7	0	2	0	2	0
ENSG00000258947.6	38	8	31	23	18	24	43	37
ENSG00000140995.16	483	30	399	85	468	154	476	103
ENSG00000177946.5	111	11	147	28	76	11	90	29
ENSG00000261317.1	0	0	0	0	0	0	0	0
ENSG00000223959.8	256	11	179	17	232	11	229	18
ENSG00000003249.13	284	11	251	35	417	44	494	44
ENSG00000141013.16	163	18	129	23	163	52	178	50
ENSG00000221819.5	0	0	0	0	0	0	0	0
ENSG00000222019.7	0	1	0	0	0	0	0	0
ENSG00000126856.13	0	0	0	0	0	0	0	0
ENSG00000261812.6	4	9	2	2	6	9	5	7
ENSG00000260528.4	2	0	0	0	0	0	1	0
ENSG00000260507.1	0	0	0	0	0	0	0	0
ENSG00000261172.1	0	0	0	0	0	0	0	0
ENSG00000222359.1	0	0	0	0	0	0	0	0
ENSG00000260923.6	0	0	1	0	0	0	0	0
ENSG00000277349.1	0	0	0	0	0	0	0	0
ENSG00000280279.1	0	0	0	0	0	0	0	0
ENSG00000280136.2	0	0	0	0	0	0	0	0
ENSG00000277613.1	0	0	0	0	0	0	0	0
ENSG00000268320.3	0	0	0	0	0	0	0	0
ENSG00000272636.3	0	0	0	0	0	0	1	0
ENSG00000273172.1	0	0	0	0	0	0	0	0
ENSG00000181031.15	20	2	10	3	14	10	11	18
ENSG00000262920.5	0	0	0	0	0	0	0	0
ENSG00000262061.5	0	0	0	0	0	0	0	0
ENSG00000262294.1	0	0	0	0	0	0	0	0
ENSG00000262558.1	0	0	0	0	0	0	0	0
ENSG00000241525.4	0	0	0	0	0	0	0	0
ENSG00000187624.8	1	0	0	0	1	0	0	0
ENSG00000183688.4	1	0	0	0	0	0	2	0
ENSG00000263015.1	0	0	0	0	0	0	0	0
ENSG00000141252.19	46	42	36	23	53	93	52	115
ENSG00000263300.1	0	0	0	0	0	0	0	0
ENSG00000262905.1	0	0	0	0	0	0	0	0
ENSG00000262708.1	0	0	0	0	0	0	0	0
ENSG00000244097.1	0	0	0	0	0	0	0	0
ENSG00000167695.14	407	29	277	31	363	49	225	93
ENSG00000179409.10	583	145	245	121	511	566	252	239
ENSG00000231784.8	11	0	17	3	3	0	7	0
ENSG00000167699.13	669	153	623	226	854	460	718	773
ENSG00000262228.2	12	0	5	0	5	0	4	0
ENSG00000171861.10	281	50	232	68	407	220	318	220
ENSG00000262434.1	0	0	0	0	0	0	0	0
ENSG00000277491.1	1	0	0	0	0	0	0	0
ENSG00000167693.16	156	9	168	21	201	67	196	51
ENSG00000262133.1	0	0	0	0	0	0	0	0
ENSG00000262003.1	0	0	0	0	0	0	0	0
ENSG00000263017.1	2	0	4	2	3	1	2	2
ENSG00000177370.4	25	10	19	10	31	34	22	36
ENSG00000159842.14	82	18	64	20	65	65	67	64
ENSG00000264429.1	0	0	0	0	0	0	0	0
ENSG00000278794.1	0	0	0	0	0	0	0	0
ENSG00000275997.1	0	0	0	0	0	0	0	0
ENSG00000235361.1	0	0	0	0	0	0	0	0
ENSG00000262213.1	0	0	0	0	0	0	0	0
ENSG00000205899.3	0	0	0	0	0	0	0	0
ENSG00000184811.3	0	0	0	0	0	0	0	0
ENSG00000108953.16	285	112	239	156	215	404	197	462
ENSG00000280408.1	0	0	0	0	0	0	0	0
ENSG00000167193.7	75	22	82	52	31	101	58	88
ENSG00000262777.1	0	0	0	0	0	0	0	0
ENSG00000197879.14	1686	376	1466	552	1674	1220	1753	1523
ENSG00000132376.19	336	33	342	69	289	138	503	259
ENSG00000236618.2	105	16	97	34	108	49	98	152
ENSG00000174238.14	1022	147	718	227	991	439	748	588
ENSG00000167703.14	12	2	11	1	16	17	19	14
ENSG00000243704.3	0	0	0	0	0	0	0	0
ENSG00000074660.15	0	0	0	0	0	0	0	0
ENSG00000167705.11	19	0	7	5	15	3	13	9
ENSG00000174231.16	366	122	408	245	417	586	410	635
ENSG00000277597.1	0	0	0	0	2	0	0	0
ENSG00000185561.9	0	0	1	0	0	0	0	0
ENSG00000186594.14	1	1	0	1	0	1	0	0
ENSG00000283824.1	0	0	0	0	0	0	0	0
ENSG00000167716.18	13	2	20	5	19	1	34	9
ENSG00000262791.1	0	0	0	0	0	0	0	0
ENSG00000167711.13	1	0	0	0	0	0	0	0
ENSG00000132386.10	0	0	0	0	0	0	0	0
ENSG00000186532.11	257	35	247	71	246	171	256	175
ENSG00000132383.11	1545	472	1313	588	1689	1566	1472	1922
ENSG00000108958.4	3	3	4	13	4	14	5	24
ENSG00000185924.6	6	0	2	0	15	2	9	9
ENSG00000262445.3	0	0	3	0	0	0	0	0
ENSG00000228133.2	0	0	0	0	1	0	0	0
ENSG00000262869.1	0	0	0	0	0	0	0	0
ENSG00000108963.17	238	38	207	58	202	161	259	123
ENSG00000262664.2	0	0	0	0	0	0	0	0
ENSG00000262533.1	1	0	0	0	0	0	0	0
ENSG00000263050.1	0	0	0	0	0	0	0	0
ENSG00000267200.1	0	0	0	0	0	0	0	0
ENSG00000267195.1	0	0	0	0	0	0	0	0
ENSG00000177374.12	12	0	16	1	23	6	10	0
ENSG00000070366.13	418	58	436	111	425	231	414	205
ENSG00000280333.1	0	0	0	0	0	0	0	0
ENSG00000262810.1	0	0	0	0	0	0	0	0
ENSG00000279040.1	0	0	0	0	0	0	0	0
ENSG00000279562.1	0	0	0	0	0	0	0	0
ENSG00000279340.1	0	0	0	0	0	0	0	0
ENSG00000262402.1	2	0	1	0	3	1	2	0
ENSG00000265777.2	0	0	0	0	0	0	0	0
ENSG00000236838.2	0	0	0	0	0	0	0	0
ENSG00000236457.1	1	0	0	0	0	0	0	0
ENSG00000225084.1	0	0	0	0	0	0	0	0
ENSG00000278941.1	0	0	0	0	0	0	1	0
ENSG00000280242.1	0	0	0	0	0	0	1	0
ENSG00000167720.12	169	31	160	50	211	166	163	160
ENSG00000262333.1	25	0	17	0	21	10	36	0
ENSG00000167721.10	1484	281	1102	415	1413	954	881	952
ENSG00000275084.3	5	0	4	0	8	0	7	0
ENSG00000212163.5	2	0	6	0	6	0	9	0
ENSG00000141258.12	454	14	380	48	394	52	470	123
ENSG00000274758.1	0	0	0	0	0	0	0	0
ENSG00000263345.1	2	0	1	0	0	0	1	0
ENSG00000070444.14	426	12	497	49	196	36	583	123
ENSG00000262456.1	0	0	0	0	0	0	0	0
ENSG00000127804.12	524	58	390	107	567	270	366	227
ENSG00000279872.1	0	0	0	0	0	0	0	0
ENSG00000280280.1	0	0	0	0	0	0	0	0
ENSG00000243049.3	4	0	1	0	0	0	1	0
ENSG00000262953.1	30	3	20	7	19	21	17	21
ENSG00000007168.12	1542	242	1255	343	1579	819	1266	1139
ENSG00000262480.2	0	0	0	0	0	0	0	0
ENSG00000279432.1	11	0	3	0	0	1	4	0
ENSG00000239884.3	3	1	3	0	9	0	12	0
ENSG00000272770.1	0	0	0	0	0	0	0	0
ENSG00000272911.1	0	0	0	0	0	0	0	0
ENSG00000132361.16	1181	174	1014	225	1126	807	1510	713
ENSG00000273606.1	0	0	0	0	0	0	0	2
ENSG00000262050.1	4	0	2	0	0	1	3	0
ENSG00000277200.1	0	0	0	0	1	0	1	0
ENSG00000261963.3	0	0	0	0	0	0	0	0
ENSG00000221200.1	0	0	0	0	0	0	0	0
ENSG00000272920.1	0	0	0	0	0	0	0	0
ENSG00000132359.14	572	26	787	74	474	98	748	281
ENSG00000262884.1	0	0	1	0	5	0	1	0
ENSG00000262628.1	0	0	0	0	0	0	0	0
ENSG00000184166.2	0	0	0	0	0	0	0	0
ENSG00000142163.8	0	0	0	0	0	0	0	0
ENSG00000183024.3	0	0	0	0	0	0	0	0
ENSG00000261848.5	0	0	0	0	0	0	0	0
ENSG00000262085.2	0	0	0	0	0	0	0	0
ENSG00000172150.4	0	0	0	0	0	0	0	0
ENSG00000172146.2	0	0	0	0	0	0	0	0
ENSG00000255095.2	0	0	0	0	0	0	0	0
ENSG00000262106.1	0	0	0	0	0	0	0	0
ENSG00000221882.3	0	0	0	0	0	0	0	0
ENSG00000180090.5	0	0	0	0	0	0	0	0
ENSG00000180068.9	0	0	0	0	0	0	0	0
